username,retweet_count,favorite_count,month,day,hour
Maxickirchner,0,0,1,4,13
Maxickirchner,0,0,1,4,14
Maxickirchner,0,0,1,4,15
Maxickirchner,0,0,1,4,16
Maxickirchner,0,0,1,4,17
Maxickirchner,0,0,1,4,18
Maxickirchner,0,0,1,4,19
Maxickirchner,0,0,1,4,20
Maxickirchner,0,0,1,4,21
Maxickirchner,0,0,1,4,22
Maxickirchner,0,0,1,4,23
Maxickirchner,0,0,2,4,0
Maxickirchner,0,0,2,4,1
Maxickirchner,0,0,2,4,2
Maxickirchner,0,0,2,4,3
Maxickirchner,0,0,2,4,4
Maxickirchner,0,0,2,4,5
Maxickirchner,0,0,2,4,6
Maxickirchner,0,0,2,4,7
Maxickirchner,0,0,2,4,8
Maxickirchner,0,0,2,4,9
Maxickirchner,0,0,2,4,10
Maxickirchner,0,0,2,4,11
Maxickirchner,0,0,2,4,12
Maxickirchner,0,0,2,4,13
Maxickirchner,0,0,2,4,14
Maxickirchner,0,0,2,4,15
Maxickirchner,0,0,2,4,16
Maxickirchner,0,0,2,4,17
Maxickirchner,0,0,2,4,18
Maxickirchner,0,0,2,4,19
Maxickirchner,0,0,2,4,20
Maxickirchner,0,0,2,4,21
Maxickirchner,0,0,2,4,22
Maxickirchner,0,0,2,4,23
Maxickirchner,0,0,3,4,0
Maxickirchner,0,0,3,4,1
Maxickirchner,0,0,3,4,2
Maxickirchner,0,0,3,4,3
Maxickirchner,0,0,3,4,4
Maxickirchner,0,0,3,4,5
Maxickirchner,0,0,3,4,6
Maxickirchner,0,0,3,4,7
Maxickirchner,0,0,3,4,8
Maxickirchner,0,0,3,4,9
Maxickirchner,0,0,3,4,10
Maxickirchner,0,0,3,4,11
Maxickirchner,0,0,3,4,12
Maxickirchner,0,0,3,4,13
Maxickirchner,0,0,3,4,14
Maxickirchner,0,0,3,4,15
Maxickirchner,0,0,3,4,16
Maxickirchner,0,0,3,4,17
Maxickirchner,0,0,3,4,18
Maxickirchner,0,0,3,4,19
Maxickirchner,0,0,3,4,20
Maxickirchner,0,0,3,4,21
Maxickirchner,0,0,3,4,22
Maxickirchner,0,0,3,4,23
Maxickirchner,0,0,4,4,0
Maxickirchner,0,0,4,4,1
Maxickirchner,0,0,4,4,2
Maxickirchner,0,0,4,4,3
Maxickirchner,0,0,4,4,4
Maxickirchner,0,0,4,4,5
Maxickirchner,0,0,4,4,6
Maxickirchner,0,0,4,4,7
Maxickirchner,0,0,4,4,8
Maxickirchner,0,0,4,4,9
Maxickirchner,0,0,4,4,10
Maxickirchner,0,0,4,4,11
Maxickirchner,0,0,4,4,12
Maxickirchner,0,0,4,4,13
Maxickirchner,0,0,4,4,14
Maxickirchner,0,0,4,4,15
Maxickirchner,0,0,4,4,16
Maxickirchner,0,0,4,4,17
Maxickirchner,0,0,4,4,18
Maxickirchner,0,0,4,4,19
Maxickirchner,0,0,4,4,20
Maxickirchner,0,0,4,4,21
Maxickirchner,0,0,4,4,22
Maxickirchner,0,0,4,4,23
Maxickirchner,0,0,5,4,0
Maxickirchner,0,0,5,4,1
Maxickirchner,0,0,5,4,2
Maxickirchner,0,0,5,4,3
Maxickirchner,0,0,5,4,4
Maxickirchner,0,0,5,4,5
Maxickirchner,0,0,5,4,6
Maxickirchner,0,0,5,4,7
Maxickirchner,0,0,5,4,8
Maxickirchner,0,0,5,4,9
Maxickirchner,0,0,5,4,10
Maxickirchner,0,0,5,4,11
Maxickirchner,0,0,5,4,12
Maxickirchner,0,0,5,4,13
Maxickirchner,0,0,5,4,14
Maxickirchner,0,0,5,4,15
Maxickirchner,0,0,5,4,16
Maxickirchner,0,0,5,4,17
Maxickirchner,0,0,5,4,18
Maxickirchner,0,0,5,4,19
Maxickirchner,0,0,5,4,20
Maxickirchner,0,0,5,4,21
Maxickirchner,0,0,5,4,22
Maxickirchner,0,0,5,4,23
Maxickirchner,0,0,6,4,0
Maxickirchner,0,0,6,4,1
Maxickirchner,0,0,6,4,2
Maxickirchner,0,0,6,4,3
Maxickirchner,0,0,6,4,4
Maxickirchner,0,0,6,4,5
Maxickirchner,0,0,6,4,6
Maxickirchner,0,0,6,4,7
Maxickirchner,0,0,6,4,8
Maxickirchner,0,0,6,4,9
Maxickirchner,0,0,6,4,10
Maxickirchner,0,0,6,4,11
Maxickirchner,0,0,6,4,12
Maxickirchner,0,0,6,4,13
Maxickirchner,0,0,6,4,14
Maxickirchner,0,0,6,4,15
Maxickirchner,0,0,6,4,16
Maxickirchner,0,0,6,4,17
Maxickirchner,0,0,6,4,18
Maxickirchner,0,0,6,4,19
Maxickirchner,0,0,6,4,20
Maxickirchner,0,0,6,4,21
Maxickirchner,0,0,6,4,22
Maxickirchner,0,0,6,4,23
Maxickirchner,0,0,7,4,0
Maxickirchner,0,0,7,4,1
Maxickirchner,0,0,7,4,2
Maxickirchner,0,0,7,4,3
Maxickirchner,0,0,7,4,4
Maxickirchner,0,0,7,4,5
Maxickirchner,0,0,7,4,6
Maxickirchner,0,0,7,4,7
Maxickirchner,0,0,7,4,8
Maxickirchner,0,0,7,4,9
Maxickirchner,0,0,7,4,10
Maxickirchner,0,0,7,4,11
Maxickirchner,0,0,7,4,12
Maxickirchner,0,0,7,4,13
Maxickirchner,0,0,7,4,14
Maxickirchner,0,0,7,4,15
Maxickirchner,0,0,7,4,16
Maxickirchner,0,0,7,4,17
Maxickirchner,0,0,7,4,18
Maxickirchner,0,0,7,4,19
Maxickirchner,0,0,7,4,20
Maxickirchner,0,0,7,4,21
Maxickirchner,0,0,7,4,22
Maxickirchner,0,0,7,4,23
Maxickirchner,0,0,8,4,0
Maxickirchner,0,0,8,4,1
Maxickirchner,0,0,8,4,2
Maxickirchner,0,0,8,4,3
Maxickirchner,0,0,8,4,4
Maxickirchner,0,0,8,4,5
Maxickirchner,0,0,8,4,6
Maxickirchner,0,0,8,4,7
Maxickirchner,0,0,8,4,8
Maxickirchner,0,0,8,4,9
Maxickirchner,0,0,8,4,10
Maxickirchner,0,0,8,4,11
Maxickirchner,0,0,8,4,12
Maxickirchner,0,0,8,4,13
Maxickirchner,0,0,8,4,14
Maxickirchner,0,0,8,4,15
Maxickirchner,0,0,8,4,16
Maxickirchner,0,0,8,4,17
Maxickirchner,0,0,8,4,18
Maxickirchner,0,0,8,4,19
Maxickirchner,0,0,8,4,20
Maxickirchner,0,0,8,4,21
Maxickirchner,0,0,8,4,22
Maxickirchner,0,0,8,4,23
Maxickirchner,0,0,9,4,0
Maxickirchner,0,0,9,4,1
Maxickirchner,0,0,9,4,2
Maxickirchner,0,0,9,4,3
Maxickirchner,0,0,9,4,4
Maxickirchner,0,0,9,4,5
Maxickirchner,0,0,9,4,6
Maxickirchner,0,0,9,4,7
Maxickirchner,0,0,9,4,8
Maxickirchner,0,0,9,4,9
Maxickirchner,0,0,9,4,10
Maxickirchner,0,0,9,4,11
Maxickirchner,0,0,9,4,12
Maxickirchner,0,0,9,4,13
Maxickirchner,0,0,9,4,14
Maxickirchner,0,0,9,4,15
Maxickirchner,0,0,9,4,16
Maxickirchner,0,0,9,4,17
Maxickirchner,0,0,9,4,18
Maxickirchner,0,0,9,4,19
Maxickirchner,0,0,9,4,20
Maxickirchner,0,0,9,4,21
Maxickirchner,0,0,9,4,22
Maxickirchner,0,0,9,4,23
Maxickirchner,0,0,10,4,0
Maxickirchner,0,0,10,4,1
Maxickirchner,0,0,10,4,2
Maxickirchner,0,0,10,4,3
Maxickirchner,0,0,10,4,4
Maxickirchner,0,0,10,4,5
Maxickirchner,0,0,10,4,6
Maxickirchner,0,0,10,4,7
Maxickirchner,0,0,10,4,8
Maxickirchner,0,0,10,4,9
Maxickirchner,0,0,10,4,10
Maxickirchner,0,0,10,4,11
Maxickirchner,0,0,10,4,12
Maxickirchner,0,0,10,4,13
Maxickirchner,0,0,10,4,14
Maxickirchner,0,0,10,4,15
Maxickirchner,0,0,10,4,16
Maxickirchner,0,0,10,4,17
Maxickirchner,0,0,10,4,18
Maxickirchner,0,0,10,4,19
Maxickirchner,0,0,10,4,20
Maxickirchner,0,0,10,4,21
Maxickirchner,0,0,10,4,22
Maxickirchner,0,0,10,4,23
Maxickirchner,0,0,11,4,0
Maxickirchner,0,0,11,4,1
Maxickirchner,0,0,11,4,2
Maxickirchner,0,0,11,4,3
Maxickirchner,0,0,11,4,4
Maxickirchner,0,0,11,4,5
Maxickirchner,0,0,11,4,6
Maxickirchner,0,0,11,4,7
Maxickirchner,0,0,11,4,8
Maxickirchner,0,0,11,4,9
Maxickirchner,0,0,11,4,10
Maxickirchner,0,0,11,4,11
Maxickirchner,0,0,11,4,12
Maxickirchner,0,0,11,4,13
Maxickirchner,0,0,11,4,14
Maxickirchner,0,0,11,4,15
Maxickirchner,0,0,11,4,16
Maxickirchner,0,0,11,4,17
Maxickirchner,0,0,11,4,18
Maxickirchner,0,0,11,4,19
Maxickirchner,0,0,11,4,20
Maxickirchner,0,0,11,4,21
Maxickirchner,0,0,11,4,22
Maxickirchner,0,0,11,4,23
Maxickirchner,0,0,12,4,0
Maxickirchner,0,0,12,4,1
Maxickirchner,0,0,12,4,2
Maxickirchner,0,0,12,4,3
Maxickirchner,0,0,12,4,4
Maxickirchner,0,0,12,4,5
Maxickirchner,0,0,12,4,6
Maxickirchner,0,0,12,4,7
Maxickirchner,0,0,12,4,8
Maxickirchner,0,0,12,4,9
Maxickirchner,0,0,12,4,10
Maxickirchner,0,0,12,4,11
Maxickirchner,0,0,12,4,12
Maxickirchner,0,0,12,4,13
Maxickirchner,0,0,12,4,14
Maxickirchner,0,0,12,4,15
Maxickirchner,0,0,12,4,16
Maxickirchner,0,0,12,4,17
Maxickirchner,0,0,12,4,18
Maxickirchner,0,0,12,4,19
Maxickirchner,0,0,12,4,20
Maxickirchner,0,0,12,4,21
Maxickirchner,0,0,12,4,22
Maxickirchner,0,0,12,4,23
Maxickirchner,0,0,1,5,0
Maxickirchner,0,0,1,5,1
Maxickirchner,0,0,1,5,2
Maxickirchner,0,0,1,5,3
Maxickirchner,0,0,1,5,4
Maxickirchner,0,0,1,5,5
Maxickirchner,0,0,1,5,6
Maxickirchner,0,0,1,5,7
Maxickirchner,0,0,1,5,8
Maxickirchner,0,0,1,5,9
Maxickirchner,0,0,1,5,10
Maxickirchner,0,0,1,5,11
Maxickirchner,0,0,1,5,12
Maxickirchner,0,0,1,5,13
Maxickirchner,0,0,1,5,14
Maxickirchner,0,0,1,5,15
Maxickirchner,0,0,1,5,16
Maxickirchner,0,0,1,5,17
Maxickirchner,0,0,1,5,18
Maxickirchner,0,0,1,5,19
Maxickirchner,0,0,1,5,20
Maxickirchner,0,0,1,5,21
Maxickirchner,0,0,1,5,22
Maxickirchner,0,0,1,5,23
Maxickirchner,0,0,2,5,0
Maxickirchner,0,0,2,5,1
Maxickirchner,0,0,2,5,2
Maxickirchner,0,0,2,5,3
Maxickirchner,0,0,2,5,4
Maxickirchner,0,0,2,5,5
Maxickirchner,0,0,2,5,6
Maxickirchner,0,0,2,5,7
Maxickirchner,0,0,2,5,8
Maxickirchner,0,0,2,5,9
Maxickirchner,0,0,2,5,10
Maxickirchner,0,0,2,5,11
Maxickirchner,0,0,2,5,12
Maxickirchner,0,0,2,5,13
Maxickirchner,0,0,2,5,14
Maxickirchner,0,0,2,5,15
Maxickirchner,0,0,2,5,16
Maxickirchner,0,0,2,5,17
Maxickirchner,0,0,2,5,18
Maxickirchner,0,0,2,5,19
Maxickirchner,0,0,2,5,20
Maxickirchner,0,0,2,5,21
Maxickirchner,0,0,2,5,22
Maxickirchner,0,0,2,5,23
Maxickirchner,0,0,3,5,0
Maxickirchner,0,0,3,5,1
Maxickirchner,0,0,3,5,2
Maxickirchner,0,0,3,5,3
Maxickirchner,0,0,3,5,4
Maxickirchner,0,0,3,5,5
Maxickirchner,0,0,3,5,6
Maxickirchner,0,0,3,5,7
Maxickirchner,0,0,3,5,8
Maxickirchner,0,0,3,5,9
Maxickirchner,0,0,3,5,10
Maxickirchner,0,0,3,5,11
Maxickirchner,0,0,3,5,12
Maxickirchner,0,0,3,5,13
Maxickirchner,0,0,3,5,14
Maxickirchner,0,0,3,5,15
Maxickirchner,0,0,3,5,16
Maxickirchner,0,0,3,5,17
Maxickirchner,0,0,3,5,18
Maxickirchner,0,0,3,5,19
Maxickirchner,0,0,3,5,20
Maxickirchner,0,0,3,5,21
Maxickirchner,0,0,3,5,22
Maxickirchner,0,0,3,5,23
Maxickirchner,0,0,4,5,0
Maxickirchner,0,0,4,5,1
Maxickirchner,0,0,4,5,2
Maxickirchner,0,0,4,5,3
Maxickirchner,0,0,4,5,4
Maxickirchner,0,0,4,5,5
Maxickirchner,0,0,4,5,6
Maxickirchner,0,0,4,5,7
Maxickirchner,0,0,4,5,8
Maxickirchner,0,0,4,5,9
Maxickirchner,0,0,4,5,10
Maxickirchner,0,0,4,5,11
Maxickirchner,0,0,4,5,12
Maxickirchner,0,0,4,5,13
Maxickirchner,0,0,4,5,14
Maxickirchner,0,0,4,5,15
Maxickirchner,0,0,4,5,16
Maxickirchner,0,0,4,5,17
Maxickirchner,0,0,4,5,18
Maxickirchner,0,0,4,5,19
Maxickirchner,0,0,4,5,20
Maxickirchner,0,0,4,5,21
Maxickirchner,0,0,4,5,22
Maxickirchner,0,0,4,5,23
Maxickirchner,0,0,5,5,0
Maxickirchner,0,0,5,5,1
Maxickirchner,0,0,5,5,2
Maxickirchner,0,0,5,5,3
Maxickirchner,0,0,5,5,4
Maxickirchner,0,0,5,5,5
Maxickirchner,0,0,5,5,6
Maxickirchner,0,0,5,5,7
Maxickirchner,0,0,5,5,8
Maxickirchner,0,0,5,5,9
Maxickirchner,0,0,5,5,10
Maxickirchner,0,0,5,5,11
Maxickirchner,0,0,5,5,12
Maxickirchner,0,0,5,5,13
Maxickirchner,0,0,5,5,14
Maxickirchner,0,0,5,5,15
Maxickirchner,0,0,5,5,16
Maxickirchner,0,0,5,5,17
Maxickirchner,0,0,5,5,18
Maxickirchner,0,0,5,5,19
Maxickirchner,0,0,5,5,20
Maxickirchner,0,0,5,5,21
Maxickirchner,0,0,5,5,22
Maxickirchner,0,0,5,5,23
Maxickirchner,0,0,6,5,0
Maxickirchner,0,0,6,5,1
Maxickirchner,0,0,6,5,2
Maxickirchner,0,0,6,5,3
Maxickirchner,0,0,6,5,4
Maxickirchner,0,0,6,5,5
Maxickirchner,0,0,6,5,6
Maxickirchner,0,0,6,5,7
Maxickirchner,0,0,6,5,8
Maxickirchner,0,0,6,5,9
Maxickirchner,0,0,6,5,10
Maxickirchner,0,0,6,5,11
Maxickirchner,0,0,6,5,12
Maxickirchner,0,0,6,5,13
Maxickirchner,0,0,6,5,14
Maxickirchner,0,0,6,5,15
Maxickirchner,0,0,6,5,16
Maxickirchner,0,0,6,5,17
Maxickirchner,0,0,6,5,18
Maxickirchner,0,0,6,5,19
Maxickirchner,0,0,6,5,20
Maxickirchner,0,0,6,5,21
Maxickirchner,0,0,6,5,22
Maxickirchner,0,0,6,5,23
Maxickirchner,0,0,7,5,0
Maxickirchner,0,0,7,5,1
Maxickirchner,0,0,7,5,2
Maxickirchner,0,0,7,5,3
Maxickirchner,0,0,7,5,4
Maxickirchner,0,0,7,5,5
Maxickirchner,0,0,7,5,6
Maxickirchner,0,0,7,5,7
Maxickirchner,0,0,7,5,8
Maxickirchner,0,0,7,5,9
Maxickirchner,0,0,7,5,10
Maxickirchner,0,0,7,5,11
Maxickirchner,0,0,7,5,12
Maxickirchner,0,0,7,5,13
Maxickirchner,0,0,7,5,14
Maxickirchner,0,0,7,5,15
Maxickirchner,0,0,7,5,16
Maxickirchner,0,0,7,5,17
Maxickirchner,0,0,7,5,18
Maxickirchner,0,0,7,5,19
Maxickirchner,0,0,7,5,20
Maxickirchner,0,0,7,5,21
Maxickirchner,0,0,7,5,22
Maxickirchner,0,0,7,5,23
Maxickirchner,0,0,8,5,0
Maxickirchner,0,0,8,5,1
Maxickirchner,0,0,8,5,2
Maxickirchner,0,0,8,5,3
Maxickirchner,0,0,8,5,4
Maxickirchner,0,0,8,5,5
Maxickirchner,0,0,8,5,6
Maxickirchner,0,0,8,5,7
Maxickirchner,0,0,8,5,8
Maxickirchner,0,0,8,5,9
Maxickirchner,0,0,8,5,10
Maxickirchner,0,0,8,5,11
Maxickirchner,0,0,8,5,12
Maxickirchner,0,0,8,5,13
Maxickirchner,0,0,8,5,14
Maxickirchner,0,0,8,5,15
Maxickirchner,0,0,8,5,16
Maxickirchner,0,0,8,5,17
Maxickirchner,0,0,8,5,18
Maxickirchner,0,0,8,5,19
Maxickirchner,0,0,8,5,20
Maxickirchner,0,0,8,5,21
Maxickirchner,0,0,8,5,22
Maxickirchner,0,0,8,5,23
Maxickirchner,0,0,9,5,0
Maxickirchner,0,0,9,5,1
Maxickirchner,0,0,9,5,2
Maxickirchner,0,0,9,5,3
Maxickirchner,0,0,9,5,4
Maxickirchner,0,0,9,5,5
Maxickirchner,0,0,9,5,6
Maxickirchner,0,0,9,5,7
Maxickirchner,0,0,9,5,8
Maxickirchner,0,0,9,5,9
Maxickirchner,0,0,9,5,10
Maxickirchner,0,0,9,5,11
Maxickirchner,0,0,9,5,12
Maxickirchner,0,0,9,5,13
Maxickirchner,0,0,9,5,14
Maxickirchner,0,0,9,5,15
Maxickirchner,0,0,9,5,16
Maxickirchner,0,0,9,5,17
Maxickirchner,0,0,9,5,18
Maxickirchner,0,0,9,5,19
Maxickirchner,0,0,9,5,20
Maxickirchner,0,0,9,5,21
Maxickirchner,0,0,9,5,22
Maxickirchner,0,0,9,5,23
Maxickirchner,0,0,10,5,0
Maxickirchner,0,0,10,5,1
Maxickirchner,0,0,10,5,2
Maxickirchner,0,0,10,5,3
Maxickirchner,0,0,10,5,4
Maxickirchner,0,0,10,5,5
Maxickirchner,0,0,10,5,6
Maxickirchner,0,0,10,5,7
Maxickirchner,0,0,10,5,8
Maxickirchner,0,0,10,5,9
Maxickirchner,0,0,10,5,10
Maxickirchner,0,0,10,5,11
Maxickirchner,0,0,10,5,12
Maxickirchner,0,0,10,5,13
Maxickirchner,0,0,10,5,14
Maxickirchner,0,0,10,5,15
Maxickirchner,0,0,10,5,16
Maxickirchner,0,0,10,5,17
Maxickirchner,0,0,10,5,18
Maxickirchner,0,0,10,5,19
Maxickirchner,0,0,10,5,20
Maxickirchner,0,0,10,5,21
Maxickirchner,0,0,10,5,22
Maxickirchner,0,0,10,5,23
Maxickirchner,0,0,11,5,0
Maxickirchner,0,0,11,5,1
Maxickirchner,0,0,11,5,2
Maxickirchner,0,0,11,5,3
Maxickirchner,0,0,11,5,4
Maxickirchner,0,0,11,5,5
Maxickirchner,0,0,11,5,6
Maxickirchner,0,0,11,5,7
Maxickirchner,0,0,11,5,8
Maxickirchner,0,0,11,5,9
Maxickirchner,0,0,11,5,10
Maxickirchner,0,0,11,5,11
Maxickirchner,0,0,11,5,12
Maxickirchner,0,0,11,5,13
Maxickirchner,0,0,11,5,14
Maxickirchner,0,0,11,5,15
Maxickirchner,0,0,11,5,16
Maxickirchner,0,0,11,5,17
Maxickirchner,0,0,11,5,18
Maxickirchner,0,0,11,5,19
Maxickirchner,0,0,11,5,20
Maxickirchner,0,0,11,5,21
Maxickirchner,0,0,11,5,22
Maxickirchner,0,0,11,5,23
Maxickirchner,0,0,12,5,0
Maxickirchner,0,0,12,5,1
Maxickirchner,0,0,12,5,2
Maxickirchner,0,0,12,5,3
Maxickirchner,0,0,12,5,4
Maxickirchner,0,0,12,5,5
Maxickirchner,0,0,12,5,6
Maxickirchner,0,0,12,5,7
Maxickirchner,0,0,12,5,8
Maxickirchner,0,0,12,5,9
Maxickirchner,0,0,12,5,10
Maxickirchner,0,0,12,5,11
Maxickirchner,0,0,12,5,12
Maxickirchner,0,0,12,5,13
Maxickirchner,0,0,12,5,14
Maxickirchner,0,0,12,5,15
Maxickirchner,0,0,12,5,16
Maxickirchner,0,0,12,5,17
Maxickirchner,0,0,12,5,18
Maxickirchner,0,0,12,5,19
Maxickirchner,0,0,12,5,20
Maxickirchner,0,0,12,5,21
Maxickirchner,0,0,12,5,22
Maxickirchner,0,0,12,5,23
Maxickirchner,0,0,1,6,0
Maxickirchner,0,0,1,6,1
Maxickirchner,0,0,1,6,2
Maxickirchner,0,0,1,6,3
Maxickirchner,0,0,1,6,4
Maxickirchner,0,0,1,6,5
Maxickirchner,0,0,1,6,6
Maxickirchner,0,0,1,6,7
Maxickirchner,0,0,1,6,8
Maxickirchner,0,0,1,6,9
Maxickirchner,0,0,1,6,10
Maxickirchner,0,0,1,6,11
Maxickirchner,0,0,1,6,12
Maxickirchner,0,0,1,6,13
Maxickirchner,0,0,1,6,14
Maxickirchner,0,0,1,6,15
Maxickirchner,0,0,1,6,16
Maxickirchner,0,0,1,6,17
Maxickirchner,0,0,1,6,18
Maxickirchner,0,0,1,6,19
Maxickirchner,0,0,1,6,20
Maxickirchner,0,0,1,6,21
Maxickirchner,0,0,1,6,22
Maxickirchner,0,0,1,6,23
Maxickirchner,0,0,2,6,0
Maxickirchner,0,0,2,6,1
Maxickirchner,0,0,2,6,2
Maxickirchner,0,0,2,6,3
Maxickirchner,0,0,2,6,4
Maxickirchner,0,0,2,6,5
Maxickirchner,0,0,2,6,6
Maxickirchner,0,0,2,6,7
Maxickirchner,0,0,2,6,8
Maxickirchner,0,0,2,6,9
Maxickirchner,0,0,2,6,10
Maxickirchner,0,0,2,6,11
Maxickirchner,0,0,2,6,12
Maxickirchner,0,0,2,6,13
Maxickirchner,0,0,2,6,14
Maxickirchner,0,0,2,6,15
Maxickirchner,0,0,2,6,16
Maxickirchner,0,0,2,6,17
Maxickirchner,0,0,2,6,18
Maxickirchner,0,0,2,6,19
Maxickirchner,0,0,2,6,20
Maxickirchner,0,0,2,6,21
Maxickirchner,0,0,2,6,22
Maxickirchner,0,0,2,6,23
Maxickirchner,0,0,3,6,0
Maxickirchner,0,0,3,6,1
Maxickirchner,0,0,3,6,2
Maxickirchner,0,0,3,6,3
Maxickirchner,0,0,3,6,4
Maxickirchner,0,0,3,6,5
Maxickirchner,0,0,3,6,6
Maxickirchner,0,0,3,6,7
Maxickirchner,0,0,3,6,8
Maxickirchner,0,0,3,6,9
Maxickirchner,0,0,3,6,10
Maxickirchner,0,0,3,6,11
Maxickirchner,0,0,3,6,12
Maxickirchner,0,0,3,6,13
Maxickirchner,0,0,3,6,14
Maxickirchner,0,0,3,6,15
Maxickirchner,0,0,3,6,16
Maxickirchner,0,0,3,6,17
Maxickirchner,0,0,3,6,18
Maxickirchner,0,0,3,6,19
Maxickirchner,0,0,3,6,20
Maxickirchner,0,0,3,6,21
Maxickirchner,0,0,3,6,22
Maxickirchner,0,0,3,6,23
Maxickirchner,0,0,4,6,0
Maxickirchner,0,0,4,6,1
Maxickirchner,0,0,4,6,2
Maxickirchner,0,0,4,6,3
Maxickirchner,0,0,4,6,4
Maxickirchner,0,0,4,6,5
Maxickirchner,0,0,4,6,6
Maxickirchner,0,0,4,6,7
Maxickirchner,0,0,4,6,8
Maxickirchner,0,0,4,6,9
Maxickirchner,0,0,4,6,10
Maxickirchner,0,0,4,6,11
Maxickirchner,0,0,4,6,12
Maxickirchner,0,0,4,6,13
Maxickirchner,0,0,4,6,14
Maxickirchner,0,0,4,6,15
Maxickirchner,0,0,4,6,16
Maxickirchner,0,0,4,6,17
Maxickirchner,0,0,4,6,18
Maxickirchner,0,0,4,6,19
Maxickirchner,0,0,4,6,20
Maxickirchner,0,0,4,6,21
Maxickirchner,0,0,4,6,22
Maxickirchner,0,0,4,6,23
Maxickirchner,0,0,5,6,0
Maxickirchner,0,0,5,6,1
Maxickirchner,0,0,5,6,2
Maxickirchner,0,0,5,6,3
Maxickirchner,0,0,5,6,4
Maxickirchner,0,0,5,6,5
Maxickirchner,0,0,5,6,6
Maxickirchner,0,0,5,6,7
Maxickirchner,0,0,5,6,8
Maxickirchner,0,0,5,6,9
Maxickirchner,0,0,5,6,10
Maxickirchner,0,0,5,6,11
Maxickirchner,0,0,5,6,12
Maxickirchner,0,0,5,6,13
Maxickirchner,0,0,5,6,14
Maxickirchner,0,0,5,6,15
Maxickirchner,0,0,5,6,16
Maxickirchner,0,0,5,6,17
Maxickirchner,0,0,5,6,18
Maxickirchner,0,0,5,6,19
Maxickirchner,0,0,5,6,20
Maxickirchner,0,0,5,6,21
Maxickirchner,0,0,5,6,22
Maxickirchner,0,0,5,6,23
Maxickirchner,0,0,6,6,0
Maxickirchner,0,0,6,6,1
Maxickirchner,0,0,6,6,2
Maxickirchner,0,0,6,6,3
Maxickirchner,0,0,6,6,4
Maxickirchner,0,0,6,6,5
Maxickirchner,0,0,6,6,6
Maxickirchner,0,0,6,6,7
Maxickirchner,0,0,6,6,8
Maxickirchner,0,0,6,6,9
Maxickirchner,0,0,6,6,10
Maxickirchner,0,0,6,6,11
Maxickirchner,0,0,6,6,12
Maxickirchner,0,0,6,6,13
Maxickirchner,0,0,6,6,14
Maxickirchner,0,0,6,6,15
Maxickirchner,0,0,6,6,16
Maxickirchner,0,0,6,6,17
Maxickirchner,0,0,6,6,18
Maxickirchner,0,0,6,6,19
Maxickirchner,0,0,6,6,20
Maxickirchner,0,0,6,6,21
Maxickirchner,0,0,6,6,22
Maxickirchner,0,0,6,6,23
Maxickirchner,0,0,7,6,0
Maxickirchner,0,0,7,6,1
Maxickirchner,0,0,7,6,2
Maxickirchner,0,0,7,6,3
Maxickirchner,0,0,7,6,4
Maxickirchner,0,0,7,6,5
Maxickirchner,0,0,7,6,6
Maxickirchner,0,0,7,6,7
Maxickirchner,0,0,7,6,8
Maxickirchner,0,0,7,6,9
Maxickirchner,0,0,7,6,10
Maxickirchner,0,0,7,6,11
Maxickirchner,0,0,7,6,12
Maxickirchner,0,0,7,6,13
Maxickirchner,0,0,7,6,14
Maxickirchner,0,0,7,6,15
Maxickirchner,0,0,7,6,16
Maxickirchner,0,0,7,6,17
Maxickirchner,0,0,7,6,18
Maxickirchner,0,0,7,6,19
Maxickirchner,0,0,7,6,20
Maxickirchner,0,0,7,6,21
Maxickirchner,0,0,7,6,22
Maxickirchner,0,0,7,6,23
Maxickirchner,0,0,8,6,0
Maxickirchner,0,0,8,6,1
Maxickirchner,0,0,8,6,2
Maxickirchner,0,0,8,6,3
Maxickirchner,0,0,8,6,4
Maxickirchner,0,0,8,6,5
Maxickirchner,0,0,8,6,6
Maxickirchner,0,0,8,6,7
Maxickirchner,0,0,8,6,8
Maxickirchner,0,0,8,6,9
Maxickirchner,0,0,8,6,10
Maxickirchner,0,0,8,6,11
Maxickirchner,0,0,8,6,12
Maxickirchner,0,0,8,6,13
Maxickirchner,0,0,8,6,14
Maxickirchner,0,0,8,6,15
Maxickirchner,0,0,8,6,16
Maxickirchner,0,0,8,6,17
Maxickirchner,0,0,8,6,18
Maxickirchner,0,0,8,6,19
Maxickirchner,0,0,8,6,20
Maxickirchner,0,0,8,6,21
Maxickirchner,0,0,8,6,22
Maxickirchner,0,0,8,6,23
Maxickirchner,0,0,9,6,0
Maxickirchner,0,0,9,6,1
Maxickirchner,0,0,9,6,2
Maxickirchner,0,0,9,6,3
Maxickirchner,0,0,9,6,4
Maxickirchner,0,0,9,6,5
Maxickirchner,0,0,9,6,6
Maxickirchner,0,0,9,6,7
Maxickirchner,0,0,9,6,8
Maxickirchner,0,0,9,6,9
Maxickirchner,0,0,9,6,10
Maxickirchner,0,0,9,6,11
Maxickirchner,0,0,9,6,12
Maxickirchner,0,0,9,6,13
Maxickirchner,0,0,9,6,14
Maxickirchner,0,0,9,6,15
Maxickirchner,0,0,9,6,16
Maxickirchner,0,0,9,6,17
Maxickirchner,0,0,9,6,18
Maxickirchner,0,0,9,6,19
Maxickirchner,0,0,9,6,20
